source, target, value
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/36",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/45",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/18",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/20",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/21",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/40",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/13",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/19",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/42",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/52",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/67",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/16",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/31",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/45",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/77",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/80",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2004/12",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2004/21",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2004/28",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2004/39",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2004/46",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2004/47",2
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2004/82",2
"E/CN.4/2005/80/ADD.1","E/CN.4/SUB.2/RES/1996/27",2
"E/CN.4/2005/80/ADD.1","E/CN.4/SUB.2/RES/1996/4",2
"E/CN.4/2005/80/ADD.1","E/CN.4/SUB.2/RES/1997/30",2
"E/CN.4/2005/80/ADD.1","E/CN.4/SUB.2/RES/2000/21",2
"E/CN.4/2005/80/ADD.1","E/CN.4/SUB.2/RES/2002/7",2
"E/CN.4/2005/80/ADD.1","E/CN.4/SUB.2/RES/2004/2",2
"E/CN.4/2005/80/ADD.1",".12/2002",1
"E/CN.4/2005/80/ADD.1","10/1998",1
"E/CN.4/2005/80/ADD.1","10/2003",1
"E/CN.4/2005/80/ADD.1","11/1998",1
"E/CN.4/2005/80/ADD.1","18/1996",1
"E/CN.4/2005/80/ADD.1","24/2000",1
"E/CN.4/2005/80/ADD.1","28/1999",1
"E/CN.4/2005/80/ADD.1","3/1999",1
"E/CN.4/2005/80/ADD.1","48/141",1
"E/CN.4/2005/80/ADD.1","E/",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1993/35",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/10",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/20",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/27",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/43",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/46",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/48",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/5",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/53",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/57",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/58",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/66",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/7",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1994/84/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/10",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/111",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/12",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/31/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/36",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/42",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/49",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/52/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/53",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/56",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/58",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/61",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/62",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/64",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/65",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/66",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/67",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/69",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/7",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/70",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/71",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/78",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1995/78/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/110",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/38",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/4",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/40",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/40/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/42",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/54",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/6",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/62",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/64",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/66",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/68",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/7",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/72",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/72/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/72/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/72/Add.4",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1996/9",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/1/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/4/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/42",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/43",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/47",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/48",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/55",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/56",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/59",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/6",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/6/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/61",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/64",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/88",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1997/9",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/101/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/119",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/12",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/13",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/16",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/17",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/44",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/48",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/51",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/54",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/54/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/55",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/6",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/60",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/65",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/66",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/67",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/68",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/71",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/79",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1998/96",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/103",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/24",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/25",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/31",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/33",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/35",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/37",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/38",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/38/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/39",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/40",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/42",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/49",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/63/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/63/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/63/Add.4",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/68",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/68/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/71",1
"E/CN.4/2005/80/ADD.1","E/CN.4/1999/8",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/11",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/110",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/14/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/16",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/25",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/26",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/3/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/31",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/33",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/36",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/38",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/4",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/41",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/42",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/64/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/68",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/68/Add.4",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/71",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/73/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2000/81",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/105",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/14",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/21",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/30",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/31",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/35",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/36",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/40",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/40/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/47",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/47/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/5/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/53",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/72",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/73",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/76",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/78",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2001/9",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/119",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/17",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/18",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/21",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/23",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/24/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/32",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/38",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/41/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/43",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/45",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/46",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/58",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/59",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/60",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/74",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/79",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/80",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/83/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/83/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/83/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/85",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/94/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/95/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/97",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2002/97/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/115",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/13",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/23",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/3/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/38",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/39",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/40",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/41",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/42",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/43",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/5",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/5/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/5/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/51",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/55",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/63",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/70",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/74",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/75/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/75/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/77",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/79",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/8",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/8/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/8/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/8/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/84",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/85/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/86/Add.5",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/9",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/9/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/90/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/90/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2003/90/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/10/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/103",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/113",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/18",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/18/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/27",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/3/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/3/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/33",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/35",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/36/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/45",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/45/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/48/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/48/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/58",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/6/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/70",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/76/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/76/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/76/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/80/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/80/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/80/Add.3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/80/Add.4",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2004/9/Add.1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2005/7/Add.2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/2005/8",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1993/77",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/3",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/58",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/60",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/68",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/72",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/74",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/77",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/84",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/85",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/86",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1994/87",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/51",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/56",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/57",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/69",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/72",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/74",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/76",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/77",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/85",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1995/90",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/20",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/49",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/71",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/73",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/75",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/76",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/77",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/80",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1996/85",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/16",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/39",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/44",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/47",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/50",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/57",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/58",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/59",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/64",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/65",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/66",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1997/78",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/19",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/22",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/41",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/50",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/61",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/63",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/65",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/67",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/69",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/70",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/76",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/79",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/82",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1998/9",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/10",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/14",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/17",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/18",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/2",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/37",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/42",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/48",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/6",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/1999/80",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/17",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/18",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/20",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/23",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/24",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/26",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/27",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/30",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/52",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/7",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/81",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2000/85",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/12",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/13",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/14",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/15",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/24",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/29",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/34",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/37",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/55",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/6",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/75",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2001/81",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/1",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/12",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/14",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/20",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/23",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/35",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/49",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/57",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/6",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/8",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/80",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/88",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/90",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2002/92",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/11",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/12",1
"E/CN.4/2005/80/ADD.1","E/CN.4/RES/2003/15",1
