source,target,value
"A/55/2(SUPP)-A/55/2","S/1999/1145",2
"A/55/2(SUPP)-A/55/2","S/1999/1153",2
"A/55/2(SUPP)-A/55/2","S/1999/1154",2
"A/55/2(SUPP)-A/55/2","S/1999/1158",2
"A/55/2(SUPP)-A/55/2","S/1999/1160",2
"A/55/2(SUPP)-A/55/2","S/1999/1163",2
"A/55/2(SUPP)-A/55/2","S/1999/1167",2
"A/55/2(SUPP)-A/55/2","S/1999/1171",2
"A/55/2(SUPP)-A/55/2","S/1999/1179",2
"A/55/2(SUPP)-A/55/2","S/1999/1180",2
"A/55/2(SUPP)-A/55/2","S/1999/1186",2
"A/55/2(SUPP)-A/55/2","S/1999/1189",2
"A/55/2(SUPP)-A/55/2","S/1999/1199",2
"A/55/2(SUPP)-A/55/2","S/1999/1202",2
"A/55/2(SUPP)-A/55/2","S/1999/1205",2
"A/55/2(SUPP)-A/55/2","S/1999/1207",2
"A/55/2(SUPP)-A/55/2","S/1999/1215",2
"A/55/2(SUPP)-A/55/2","S/1999/1226",2
"A/55/2(SUPP)-A/55/2","S/1999/1230",2
"A/55/2(SUPP)-A/55/2","S/1999/1232",2
"A/55/2(SUPP)-A/55/2","S/1999/1233",2
"A/55/2(SUPP)-A/55/2","S/1999/1235",2
"A/55/2(SUPP)-A/55/2","S/1999/1239",2
"A/55/2(SUPP)-A/55/2","S/1999/1249",2
"A/55/2(SUPP)-A/55/2","S/1999/1252",2
"A/55/2(SUPP)-A/55/2","S/1999/1273",2
"A/55/2(SUPP)-A/55/2","S/1999/1276",2
"A/55/2(SUPP)-A/55/2","S/1999/1278",2
"A/55/2(SUPP)-A/55/2","S/1999/1284",2
"A/55/2(SUPP)-A/55/2","S/1999/1286",2
"A/55/2(SUPP)-A/55/2","S/1999/1294",2
"A/55/2(SUPP)-A/55/2","S/1999/1304",2
"A/55/2(SUPP)-A/55/2","S/1999/1305",2
"A/55/2(SUPP)-A/55/2","S/1999/139",2
"A/55/2(SUPP)-A/55/2","S/1999/147",2
"A/55/2(SUPP)-A/55/2","S/1999/165",2
"A/55/2(SUPP)-A/55/2","S/1999/25",2
"A/55/2(SUPP)-A/55/2","S/1999/477",2
"A/55/2(SUPP)-A/55/2","S/1999/478",2
"A/55/2(SUPP)-A/55/2","S/1999/621",2
"A/55/2(SUPP)-A/55/2","S/1999/644",2
"A/55/2(SUPP)-A/55/2","S/1999/672",2
"A/55/2(SUPP)-A/55/2","S/1999/688",2
"A/55/2(SUPP)-A/55/2","S/1999/697",2
"A/55/2(SUPP)-A/55/2","S/1999/698",2
"A/55/2(SUPP)-A/55/2","S/1999/709",2
"A/55/2(SUPP)-A/55/2","S/1999/716",2
"A/55/2(SUPP)-A/55/2","S/1999/719",2
"A/55/2(SUPP)-A/55/2","S/1999/720",2
"A/55/2(SUPP)-A/55/2","S/1999/722",2
"A/55/2(SUPP)-A/55/2","S/1999/724",2
"A/55/2(SUPP)-A/55/2","S/1999/725",2
"A/55/2(SUPP)-A/55/2","S/1999/727",2
"A/55/2(SUPP)-A/55/2","S/1999/728",2
"A/55/2(SUPP)-A/55/2","S/1999/735",2
"A/55/2(SUPP)-A/55/2","S/1999/737",2
"A/55/2(SUPP)-A/55/2","S/1999/741",2
"A/55/2(SUPP)-A/55/2","S/1999/749",2
"A/55/2(SUPP)-A/55/2","S/1999/750",2
"A/55/2(SUPP)-A/55/2","S/1999/767",2
"A/55/2(SUPP)-A/55/2","S/1999/775",2
"A/55/2(SUPP)-A/55/2","S/1999/785",2
"A/55/2(SUPP)-A/55/2","S/1999/8",2
"A/55/2(SUPP)-A/55/2","S/1999/809",2
"A/55/2(SUPP)-A/55/2","S/1999/823",2
"A/55/2(SUPP)-A/55/2","S/1999/826",2
"A/55/2(SUPP)-A/55/2","S/1999/832",2
"A/55/2(SUPP)-A/55/2","S/1999/834",2
"A/55/2(SUPP)-A/55/2","S/1999/837",2
"A/55/2(SUPP)-A/55/2","S/1999/837/Add.1",2
"A/55/2(SUPP)-A/55/2","S/1999/843",2
"A/55/2(SUPP)-A/55/2","S/1999/852",2
"A/55/2(SUPP)-A/55/2","S/1999/853",2
"A/55/2(SUPP)-A/55/2","S/1999/859",2
"A/55/2(SUPP)-A/55/2","S/1999/860",2
"A/55/2(SUPP)-A/55/2","S/1999/863",2
"A/55/2(SUPP)-A/55/2","S/1999/874",2
"A/55/2(SUPP)-A/55/2","S/1999/904",2
"A/55/2(SUPP)-A/55/2","S/1999/911",2
"A/55/2(SUPP)-A/55/2","S/1999/912",2
"A/55/2(SUPP)-A/55/2","S/1999/916",2
"A/55/2(SUPP)-A/55/2","S/1999/917",2
"A/55/2(SUPP)-A/55/2","S/1999/918",2
"A/55/2(SUPP)-A/55/2","S/1999/92",2
"A/55/2(SUPP)-A/55/2","S/1999/920",2
"A/55/2(SUPP)-A/55/2","S/1999/933",2
"A/55/2(SUPP)-A/55/2","S/1999/938",2
"A/55/2(SUPP)-A/55/2","S/1999/964",2
"A/55/2(SUPP)-A/55/2","S/1999/969",2
"A/55/2(SUPP)-A/55/2","S/1999/974",2
"A/55/2(SUPP)-A/55/2","S/1999/975",2
"A/55/2(SUPP)-A/55/2","S/1999/977",2
"A/55/2(SUPP)-A/55/2","S/1999/980",2
"A/55/2(SUPP)-A/55/2","S/1999/981",2
"A/55/2(SUPP)-A/55/2","S/1999/983",2
"A/55/2(SUPP)-A/55/2","S/1999/985",2
"A/55/2(SUPP)-A/55/2","S/1999/992",2
"A/55/2(SUPP)-A/55/2","S/2000/10",2
"A/55/2(SUPP)-A/55/2","S/2000/112",2
"A/55/2(SUPP)-A/55/2","S/2000/117",2
"A/55/2(SUPP)-A/55/2","S/2000/119",2
"A/55/2(SUPP)-A/55/2","S/2000/120",2
"A/55/2(SUPP)-A/55/2","S/2000/136",2
"A/55/2(SUPP)-A/55/2","S/2000/137",2
"A/55/2(SUPP)-A/55/2","S/2000/143",2
"A/55/2(SUPP)-A/55/2","S/2000/149",2
"A/55/2(SUPP)-A/55/2","S/2000/15",2
"A/55/2(SUPP)-A/55/2","S/2000/154",2
"A/55/2(SUPP)-A/55/2","S/2000/167",2
"A/55/2(SUPP)-A/55/2","S/2000/172",2
"A/55/2(SUPP)-A/55/2","S/2000/20",2
"A/55/2(SUPP)-A/55/2","S/2000/201",2
"A/55/2(SUPP)-A/55/2","S/2000/207",2
"A/55/2(SUPP)-A/55/2","S/2000/223",2
"A/55/2(SUPP)-A/55/2","S/2000/242",2
"A/55/2(SUPP)-A/55/2","S/2000/266",2
"A/55/2(SUPP)-A/55/2","S/2000/286",2
"A/55/2(SUPP)-A/55/2","S/2000/29",2
"A/55/2(SUPP)-A/55/2","S/2000/297",2
"A/55/2(SUPP)-A/55/2","S/2000/298",2
"A/55/2(SUPP)-A/55/2","S/2000/300",2
"A/55/2(SUPP)-A/55/2","S/2000/307",2
"A/55/2(SUPP)-A/55/2","S/2000/31",2
"A/55/2(SUPP)-A/55/2","S/2000/318",2
"A/55/2(SUPP)-A/55/2","S/2000/320",2
"A/55/2(SUPP)-A/55/2","S/2000/323",2
"A/55/2(SUPP)-A/55/2","S/2000/335",2
"A/55/2(SUPP)-A/55/2","S/2000/34",2
"A/55/2(SUPP)-A/55/2","S/2000/344",2
"A/55/2(SUPP)-A/55/2","S/2000/347",2
"A/55/2(SUPP)-A/55/2","S/2000/359",2
"A/55/2(SUPP)-A/55/2","S/2000/365",2
"A/55/2(SUPP)-A/55/2","S/2000/366",2
"A/55/2(SUPP)-A/55/2","S/2000/381",2
"A/55/2(SUPP)-A/55/2","S/2000/385",2
"A/55/2(SUPP)-A/55/2","S/2000/392",2
"A/55/2(SUPP)-A/55/2","S/2000/40",2
"A/55/2(SUPP)-A/55/2","S/2000/408",2
"A/55/2(SUPP)-A/55/2","S/2000/409",2
"A/55/2(SUPP)-A/55/2","S/2000/410",2
"A/55/2(SUPP)-A/55/2","S/2000/419",2
"A/55/2(SUPP)-A/55/2","S/2000/423",2
"A/55/2(SUPP)-A/55/2","S/2000/425",2
"A/55/2(SUPP)-A/55/2","S/2000/431",2
"A/55/2(SUPP)-A/55/2","S/2000/440",2
"A/55/2(SUPP)-A/55/2","S/2000/449",2
"A/55/2(SUPP)-A/55/2","S/2000/458",2
"A/55/2(SUPP)-A/55/2","S/2000/482",2
"A/55/2(SUPP)-A/55/2","S/2000/488",2
"A/55/2(SUPP)-A/55/2","S/2000/500",2
"A/55/2(SUPP)-A/55/2","S/2000/509",2
"A/55/2(SUPP)-A/55/2","S/2000/515",2
"A/55/2(SUPP)-A/55/2","S/2000/516",2
"A/55/2(SUPP)-A/55/2","S/2000/518",2
"A/55/2(SUPP)-A/55/2","S/2000/52",2
"A/55/2(SUPP)-A/55/2","S/2000/522",2
"A/55/2(SUPP)-A/55/2","S/2000/529",2
"A/55/2(SUPP)-A/55/2","S/2000/530",2
"A/55/2(SUPP)-A/55/2","S/2000/544",2
"A/55/2(SUPP)-A/55/2","S/2000/549",2
"A/55/2(SUPP)-A/55/2","S/2000/552",2
"A/55/2(SUPP)-A/55/2","S/2000/56",2
"A/55/2(SUPP)-A/55/2","S/2000/566",2
"A/55/2(SUPP)-A/55/2","S/2000/57",2
"A/55/2(SUPP)-A/55/2","S/2000/573",2
"A/55/2(SUPP)-A/55/2","S/2000/575",2
"A/55/2(SUPP)-A/55/2","S/2000/61",2
"A/55/2(SUPP)-A/55/2","S/2000/62",2
"A/55/2(SUPP)-A/55/2","S/2000/70",2
"A/55/2(SUPP)-A/55/2","S/2000/71",2
"A/55/2(SUPP)-A/55/2","S/2000/72",2
"A/55/2(SUPP)-A/55/2","S/2000/8",2
"A/55/2(SUPP)-A/55/2","S/22609",2
"A/55/2(SUPP)-A/55/2","S/23306",2
"A/55/2(SUPP)-A/55/2","S/23307",2
"A/55/2(SUPP)-A/55/2","S/23308",2
"A/55/2(SUPP)-A/55/2","S/23309",2
"A/55/2(SUPP)-A/55/2","S/23317",2
"A/55/2(SUPP)-A/55/2","S/PRST/1994/81",2
"A/55/2(SUPP)-A/55/2","S/PRST/1996/13",2
"A/55/2(SUPP)-A/55/2","S/PRST/1997/13",2
"A/55/2(SUPP)-A/55/2","S/PRST/1997/34",2
"A/55/2(SUPP)-A/55/2","S/PRST/1998/30",2
"A/55/2(SUPP)-A/55/2","S/PRST/1999/10",2
"A/55/2(SUPP)-A/55/2","S/PRST/1999/16",2
"A/55/2(SUPP)-A/55/2","S/PRST/1999/3",2
"A/55/2(SUPP)-A/55/2","S/PV.4020",2
"A/55/2(SUPP)-A/55/2","S/PV.4037",2
"A/55/2(SUPP)-A/55/2","S/PV.4039",2
"A/55/2(SUPP)-A/55/2","S/PV.4048.",2
"A/55/2(SUPP)-A/55/2","S/PV.4058",2
"A/55/2(SUPP)-A/55/2","S/PV.4067",2
"A/55/2(SUPP)-A/55/2","S/PV.4072",2
"A/55/2(SUPP)-A/55/2","S/PV.4081",2
"A/55/2(SUPP)-A/55/2","S/PV.4084",2
"A/55/2(SUPP)-A/55/2","S/PV.4086",2
"A/55/2(SUPP)-A/55/2","S/PV.4087",2
"A/55/2(SUPP)-A/55/2","S/PV.4100",2
"A/55/2(SUPP)-A/55/2","S/PV.4105",2
"A/55/2(SUPP)-A/55/2","S/PV.4108",2
"A/55/2(SUPP)-A/55/2","S/PV.4109",2
"A/55/2(SUPP)-A/55/2","S/PV.4111",2
"A/55/2(SUPP)-A/55/2","S/PV.4113",2
"A/55/2(SUPP)-A/55/2","S/PV.4118",2
"A/55/2(SUPP)-A/55/2","S/PV.4120",2
"A/55/2(SUPP)-A/55/2","S/PV.4129",2
"A/55/2(SUPP)-A/55/2","S/PV.4130",2
"A/55/2(SUPP)-A/55/2","S/PV.4143",2
"A/55/2(SUPP)-A/55/2","S/PV.4154",2
"A/55/2(SUPP)-A/55/2","S/PV.4156",2
"A/55/2(SUPP)-A/55/2","S/PV.4157",2
"A/55/2(SUPP)-A/55/2","SC/6621",2
"A/55/2(SUPP)-A/55/2","1998/1999",1
"A/55/2(SUPP)-A/55/2","1999/24-1999/27",1
"A/55/2(SUPP)-A/55/2","2000/1-2000/27",1
"A/55/2(SUPP)-A/55/2","49/60",1
"A/55/2(SUPP)-A/55/2","53/212",1
"A/55/2(SUPP)-A/55/2","53/213",1
"A/55/2(SUPP)-A/55/2","53/42",1
"A/55/2(SUPP)-A/55/2","54/107",1
"A/55/2(SUPP)-A/55/2","54/189",1
"A/55/2(SUPP)-A/55/2","A/54/154",1
"A/55/2(SUPP)-A/55/2","A/54/629",1
"A/55/2(SUPP)-A/55/2","A/54/850",1
"A/55/2(SUPP)-A/55/2","A/54/87",1
"A/55/2(SUPP)-A/55/2","CM/Dec.450",1
"A/55/2(SUPP)-A/55/2","E/CN.4/1998/53",1
"A/55/2(SUPP)-A/55/2","E/CN.4/1998/53/Add.2",1
"A/55/2(SUPP)-A/55/2","HIV/AIDS.",1
"A/55/2(SUPP)-A/55/2","MONUC/Joint",1
"A/55/2(SUPP)-A/55/2","OAU/United",1
"A/55/2(SUPP)-A/55/2","S/",1
"A/55/2(SUPP)-A/55/2","S/10409",1
"A/55/2(SUPP)-A/55/2","S/10411",1
"A/55/2(SUPP)-A/55/2","S/10993",1
"A/55/2(SUPP)-A/55/2","S/11216",1
"A/55/2(SUPP)-A/55/2","S/11586",1
"A/55/2(SUPP)-A/55/2","S/12017",1
"A/55/2(SUPP)-A/55/2","S/14509",1
"A/55/2(SUPP)-A/55/2","S/15615",1
"A/55/2(SUPP)-A/55/2","S/15914",1
"A/55/2(SUPP)-A/55/2","S/16431",1
"A/55/2(SUPP)-A/55/2","S/16913",1
"A/55/2(SUPP)-A/55/2","S/17509",1
"A/55/2(SUPP)-A/55/2","S/17787",1
"A/55/2(SUPP)-A/55/2","S/17991",1
"A/55/2(SUPP)-A/55/2","S/17992",1
"A/55/2(SUPP)-A/55/2","S/17993",1
"A/55/2(SUPP)-A/55/2","S/17994",1
"A/55/2(SUPP)-A/55/2","S/19798",1
"A/55/2(SUPP)-A/55/2","S/1994/1418",1
"A/55/2(SUPP)-A/55/2","S/1994/254",1
"A/55/2(SUPP)-A/55/2","S/1994/322",1
"A/55/2(SUPP)-A/55/2","S/1994/631",1
"A/55/2(SUPP)-A/55/2","S/1995/1021",1
"A/55/2(SUPP)-A/55/2","S/1995/438",1
"A/55/2(SUPP)-A/55/2","S/1995/636",1
"A/55/2(SUPP)-A/55/2","S/1996/1012",1
"A/55/2(SUPP)-A/55/2","S/1996/54",1
"A/55/2(SUPP)-A/55/2","S/1996/603",1
"A/55/2(SUPP)-A/55/2","S/1996/636",1
"A/55/2(SUPP)-A/55/2","S/1996/700",1
"A/55/2(SUPP)-A/55/2","S/1997/672",1
"A/55/2(SUPP)-A/55/2","S/1997/715",1
"A/55/2(SUPP)-A/55/2","S/1997/979",1
"A/55/2(SUPP)-A/55/2","S/1998/1028",1
"A/55/2(SUPP)-A/55/2","S/1998/1055",1
"A/55/2(SUPP)-A/55/2","S/1998/1104",1
"A/55/2(SUPP)-A/55/2","S/1998/1109",1
"A/55/2(SUPP)-A/55/2","S/1998/1219",1
"A/55/2(SUPP)-A/55/2","S/1998/1220",1
"A/55/2(SUPP)-A/55/2","S/1998/1226",1
"A/55/2(SUPP)-A/55/2","S/1998/1227",1
"A/55/2(SUPP)-A/55/2","S/1998/1233",1
"A/55/2(SUPP)-A/55/2","S/1998/1236",1
"A/55/2(SUPP)-A/55/2","S/1998/1239",1
"A/55/2(SUPP)-A/55/2","S/1998/148",1
"A/55/2(SUPP)-A/55/2","S/1998/318",1
"A/55/2(SUPP)-A/55/2","S/1998/354",1
"A/55/2(SUPP)-A/55/2","S/1998/729",1
"A/55/2(SUPP)-A/55/2","S/1998/813",1
"A/55/2(SUPP)-A/55/2","S/1998/883",1
"A/55/2(SUPP)-A/55/2","S/1998/915",1
"A/55/2(SUPP)-A/55/2","S/1999/1001",1
"A/55/2(SUPP)-A/55/2","S/1999/1002",1
"A/55/2(SUPP)-A/55/2","S/1999/1004",1
"A/55/2(SUPP)-A/55/2","S/1999/1005",1
"A/55/2(SUPP)-A/55/2","S/1999/1009",1
"A/55/2(SUPP)-A/55/2","S/1999/1010",1
"A/55/2(SUPP)-A/55/2","S/1999/1012",1
"A/55/2(SUPP)-A/55/2","S/1999/1014",1
"A/55/2(SUPP)-A/55/2","S/1999/1017",1
"A/55/2(SUPP)-A/55/2","S/1999/1018",1
"A/55/2(SUPP)-A/55/2","S/1999/1019",1
"A/55/2(SUPP)-A/55/2","S/1999/1022",1
"A/55/2(SUPP)-A/55/2","S/1999/1023",1
"A/55/2(SUPP)-A/55/2","S/1999/1025",1
"A/55/2(SUPP)-A/55/2","S/1999/1027",1
"A/55/2(SUPP)-A/55/2","S/1999/1028",1
"A/55/2(SUPP)-A/55/2","S/1999/1029",1
"A/55/2(SUPP)-A/55/2","S/1999/1030",1
"A/55/2(SUPP)-A/55/2","S/1999/1031",1
"A/55/2(SUPP)-A/55/2","S/1999/1032",1
"A/55/2(SUPP)-A/55/2","S/1999/1033",1
"A/55/2(SUPP)-A/55/2","S/1999/1034",1
"A/55/2(SUPP)-A/55/2","S/1999/1036",1
"A/55/2(SUPP)-A/55/2","S/1999/1039",1
"A/55/2(SUPP)-A/55/2","S/1999/1040",1
"A/55/2(SUPP)-A/55/2","S/1999/1041",1
"A/55/2(SUPP)-A/55/2","S/1999/1042",1
"A/55/2(SUPP)-A/55/2","S/1999/1044",1
"A/55/2(SUPP)-A/55/2","S/1999/1045",1
"A/55/2(SUPP)-A/55/2","S/1999/1046",1
"A/55/2(SUPP)-A/55/2","S/1999/1047",1
"A/55/2(SUPP)-A/55/2","S/1999/1049",1
"A/55/2(SUPP)-A/55/2","S/1999/1050",1
"A/55/2(SUPP)-A/55/2","S/1999/1052",1
"A/55/2(SUPP)-A/55/2","S/1999/1055",1
"A/55/2(SUPP)-A/55/2","S/1999/1056",1
"A/55/2(SUPP)-A/55/2","S/1999/1057",1
"A/55/2(SUPP)-A/55/2","S/1999/1058",1
"A/55/2(SUPP)-A/55/2","S/1999/1059",1
"A/55/2(SUPP)-A/55/2","S/1999/1060",1
"A/55/2(SUPP)-A/55/2","S/1999/1062",1
"A/55/2(SUPP)-A/55/2","S/1999/1065",1
"A/55/2(SUPP)-A/55/2","S/1999/1066",1
"A/55/2(SUPP)-A/55/2","S/1999/1067",1
"A/55/2(SUPP)-A/55/2","S/1999/1068",1
"A/55/2(SUPP)-A/55/2","S/1999/1070",1
"A/55/2(SUPP)-A/55/2","S/1999/1071.",1
"A/55/2(SUPP)-A/55/2","S/1999/1072",1
"A/55/2(SUPP)-A/55/2","S/1999/1074",1
"A/55/2(SUPP)-A/55/2","S/1999/1075",1
"A/55/2(SUPP)-A/55/2","S/1999/1076",1
"A/55/2(SUPP)-A/55/2","S/1999/1077",1
"A/55/2(SUPP)-A/55/2","S/1999/1080",1
"A/55/2(SUPP)-A/55/2","S/1999/1081",1
"A/55/2(SUPP)-A/55/2","S/1999/1082",1
"A/55/2(SUPP)-A/55/2","S/1999/1084",1
"A/55/2(SUPP)-A/55/2","S/1999/1085",1
"A/55/2(SUPP)-A/55/2","S/1999/1088",1
"A/55/2(SUPP)-A/55/2","S/1999/1089",1
"A/55/2(SUPP)-A/55/2","S/1999/1090",1
"A/55/2(SUPP)-A/55/2","S/1999/1092",1
"A/55/2(SUPP)-A/55/2","S/1999/1094",1
"A/55/2(SUPP)-A/55/2","S/1999/1095",1
"A/55/2(SUPP)-A/55/2","S/1999/1096",1
"A/55/2(SUPP)-A/55/2","S/1999/1097",1
"A/55/2(SUPP)-A/55/2","S/1999/1099",1
"A/55/2(SUPP)-A/55/2","S/1999/110",1
"A/55/2(SUPP)-A/55/2","S/1999/1100",1
"A/55/2(SUPP)-A/55/2","S/1999/1101",1
"A/55/2(SUPP)-A/55/2","S/1999/1102",1
"A/55/2(SUPP)-A/55/2","S/1999/1103",1
"A/55/2(SUPP)-A/55/2","S/1999/1104",1
"A/55/2(SUPP)-A/55/2","S/1999/1105",1
"A/55/2(SUPP)-A/55/2","S/1999/1106",1
"A/55/2(SUPP)-A/55/2","S/1999/1107",1
"A/55/2(SUPP)-A/55/2","S/1999/1108",1
"A/55/2(SUPP)-A/55/2","S/1999/111",1
"A/55/2(SUPP)-A/55/2","S/1999/1110",1
"A/55/2(SUPP)-A/55/2","S/1999/1112",1
"A/55/2(SUPP)-A/55/2","S/1999/1114",1
"A/55/2(SUPP)-A/55/2","S/1999/1117",1
"A/55/2(SUPP)-A/55/2","S/1999/1118",1
"A/55/2(SUPP)-A/55/2","S/1999/1119",1
"A/55/2(SUPP)-A/55/2","S/1999/1120",1
"A/55/2(SUPP)-A/55/2","S/1999/1121",1
"A/55/2(SUPP)-A/55/2","S/1999/1122",1
"A/55/2(SUPP)-A/55/2","S/1999/1123",1
"A/55/2(SUPP)-A/55/2","S/1999/1124",1
"A/55/2(SUPP)-A/55/2","S/1999/1125",1
"A/55/2(SUPP)-A/55/2","S/1999/1126",1
"A/55/2(SUPP)-A/55/2","S/1999/1128",1
"A/55/2(SUPP)-A/55/2","S/1999/1129",1
"A/55/2(SUPP)-A/55/2","S/1999/1131",1
"A/55/2(SUPP)-A/55/2","S/1999/1133",1
"A/55/2(SUPP)-A/55/2","S/1999/1135",1
"A/55/2(SUPP)-A/55/2","S/1999/1137",1
"A/55/2(SUPP)-A/55/2","S/1999/1139",1
"A/55/2(SUPP)-A/55/2","S/1999/1140",1
"A/55/2(SUPP)-A/55/2","S/1999/1142",1
"A/55/2(SUPP)-A/55/2","S/1999/1143",1
"A/55/2(SUPP)-A/55/2","S/1999/1144",1
"A/55/2(SUPP)-A/55/2","S/1999/1146",1
"A/55/2(SUPP)-A/55/2","S/1999/1147",1
"A/55/2(SUPP)-A/55/2","S/1999/1148",1
"A/55/2(SUPP)-A/55/2","S/1999/1149",1
"A/55/2(SUPP)-A/55/2","S/1999/1150",1
"A/55/2(SUPP)-A/55/2","S/1999/1151",1
"A/55/2(SUPP)-A/55/2","S/1999/1155",1
"A/55/2(SUPP)-A/55/2","S/1999/1156",1
"A/55/2(SUPP)-A/55/2","S/1999/1157",1
"A/55/2(SUPP)-A/55/2","S/1999/1158.",1
"A/55/2(SUPP)-A/55/2","S/1999/116",1
"A/55/2(SUPP)-A/55/2","S/1999/1161",1
"A/55/2(SUPP)-A/55/2","S/1999/1164",1
"A/55/2(SUPP)-A/55/2","S/1999/1165",1
"A/55/2(SUPP)-A/55/2","S/1999/1166",1
"A/55/2(SUPP)-A/55/2","S/1999/1168",1
"A/55/2(SUPP)-A/55/2","S/1999/1169",1
"A/55/2(SUPP)-A/55/2","S/1999/1170",1
"A/55/2(SUPP)-A/55/2","S/1999/1172",1
"A/55/2(SUPP)-A/55/2","S/1999/1173",1
"A/55/2(SUPP)-A/55/2","S/1999/1174",1
"A/55/2(SUPP)-A/55/2","S/1999/1176",1
"A/55/2(SUPP)-A/55/2","S/1999/1178",1
"A/55/2(SUPP)-A/55/2","S/1999/1181",1
"A/55/2(SUPP)-A/55/2","S/1999/1182",1
"A/55/2(SUPP)-A/55/2","S/1999/1183",1
"A/55/2(SUPP)-A/55/2","S/1999/1185",1
"A/55/2(SUPP)-A/55/2","S/1999/1187",1
"A/55/2(SUPP)-A/55/2","S/1999/1188",1
"A/55/2(SUPP)-A/55/2","S/1999/1190",1
"A/55/2(SUPP)-A/55/2","S/1999/1191",1
"A/55/2(SUPP)-A/55/2","S/1999/1192",1
"A/55/2(SUPP)-A/55/2","S/1999/1193",1
"A/55/2(SUPP)-A/55/2","S/1999/1195",1
"A/55/2(SUPP)-A/55/2","S/1999/1196",1
"A/55/2(SUPP)-A/55/2","S/1999/1197",1
"A/55/2(SUPP)-A/55/2","S/1999/1198",1
"A/55/2(SUPP)-A/55/2","S/1999/1200",1
"A/55/2(SUPP)-A/55/2","S/1999/1201",1
"A/55/2(SUPP)-A/55/2","S/1999/1203/Add.1",1
"A/55/2(SUPP)-A/55/2","S/1999/1204",1
"A/55/2(SUPP)-A/55/2","S/1999/1208",1
"A/55/2(SUPP)-A/55/2","S/1999/1209",1
"A/55/2(SUPP)-A/55/2","S/1999/1211",1
"A/55/2(SUPP)-A/55/2","S/1999/1212",1
"A/55/2(SUPP)-A/55/2","S/1999/1214",1
"A/55/2(SUPP)-A/55/2","S/1999/1217",1
"A/55/2(SUPP)-A/55/2","S/1999/1218",1
"A/55/2(SUPP)-A/55/2","S/1999/1220",1
"A/55/2(SUPP)-A/55/2","S/1999/1221",1
"A/55/2(SUPP)-A/55/2","S/1999/1222",1
"A/55/2(SUPP)-A/55/2","S/1999/1224",1
"A/55/2(SUPP)-A/55/2","S/1999/1225",1
"A/55/2(SUPP)-A/55/2","S/1999/1227",1
"A/55/2(SUPP)-A/55/2","S/1999/1228",1
"A/55/2(SUPP)-A/55/2","S/1999/1229",1
"A/55/2(SUPP)-A/55/2","S/1999/1231",1
"A/55/2(SUPP)-A/55/2","S/1999/1234",1
"A/55/2(SUPP)-A/55/2","S/1999/1236",1
"A/55/2(SUPP)-A/55/2","S/1999/1237",1
"A/55/2(SUPP)-A/55/2","S/1999/1238",1
"A/55/2(SUPP)-A/55/2","S/1999/1240",1
"A/55/2(SUPP)-A/55/2","S/1999/1241",1
"A/55/2(SUPP)-A/55/2","S/1999/1242",1
"A/55/2(SUPP)-A/55/2","S/1999/1243",1
"A/55/2(SUPP)-A/55/2","S/1999/1244",1
"A/55/2(SUPP)-A/55/2","S/1999/1245",1
"A/55/2(SUPP)-A/55/2","S/1999/1246",1
"A/55/2(SUPP)-A/55/2","S/1999/1247",1
"A/55/2(SUPP)-A/55/2","S/1999/1248",1
"A/55/2(SUPP)-A/55/2","S/1999/1251",1
"A/55/2(SUPP)-A/55/2","S/1999/1253",1
"A/55/2(SUPP)-A/55/2","S/1999/1254",1
"A/55/2(SUPP)-A/55/2","S/1999/1255",1
"A/55/2(SUPP)-A/55/2","S/1999/1256",1
"A/55/2(SUPP)-A/55/2","S/1999/1259",1
"A/55/2(SUPP)-A/55/2","S/1999/1261",1
"A/55/2(SUPP)-A/55/2","S/1999/1262",1
"A/55/2(SUPP)-A/55/2","S/1999/1263",1
"A/55/2(SUPP)-A/55/2","S/1999/1264",1
"A/55/2(SUPP)-A/55/2","S/1999/1265",1
"A/55/2(SUPP)-A/55/2","S/1999/1266",1
"A/55/2(SUPP)-A/55/2","S/1999/1267",1
"A/55/2(SUPP)-A/55/2","S/1999/1268",1
"A/55/2(SUPP)-A/55/2","S/1999/1269",1
"A/55/2(SUPP)-A/55/2","S/1999/1270",1
"A/55/2(SUPP)-A/55/2","S/1999/1271",1
"A/55/2(SUPP)-A/55/2","S/1999/1272",1
"A/55/2(SUPP)-A/55/2","S/1999/1274",1
"A/55/2(SUPP)-A/55/2","S/1999/1275",1
"A/55/2(SUPP)-A/55/2","S/1999/1277",1
"A/55/2(SUPP)-A/55/2","S/1999/1279",1
"A/55/2(SUPP)-A/55/2","S/1999/1280",1
"A/55/2(SUPP)-A/55/2","S/1999/1281",1
"A/55/2(SUPP)-A/55/2","S/1999/1282",1
"A/55/2(SUPP)-A/55/2","S/1999/1283",1
"A/55/2(SUPP)-A/55/2","S/1999/1283.",1
"A/55/2(SUPP)-A/55/2","S/1999/1287",1
"A/55/2(SUPP)-A/55/2","S/1999/1288",1
"A/55/2(SUPP)-A/55/2","S/1999/1290",1
"A/55/2(SUPP)-A/55/2","S/1999/1292",1
"A/55/2(SUPP)-A/55/2","S/1999/1292.",1
"A/55/2(SUPP)-A/55/2","S/1999/1293",1
"A/55/2(SUPP)-A/55/2","S/1999/1295",1
"A/55/2(SUPP)-A/55/2","S/1999/1298",1
"A/55/2(SUPP)-A/55/2","S/1999/1299",1
